scenario,period,year_min,year_max,gcm,crop,crop_label,mode,mode_label,hazard,hazard_label,n_years,loss_pct,loss_million_tonnes,prod_nws_million_tonnes,expected_years
ssp585,future_2070_2100,2070,2100,EC-Earth3,soyb,Soybean,total,Total,wet,Waterlogging stress,31,1.1629010760535947,1.746432809442044,149.44817850595498,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,18.752106953191433,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.099077140628685,0.7708976680462633,18.752106953191433,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,18.752106953191433,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,3.1439787031629045,12.094458245758466,384.76138084737295,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,3.3395043174488017,12.84776216338539,384.76138084737295,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.4626788964190877,1.781135220938197,384.76138084737295,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,whea,Wheat,total,Total,dry,Drought stress,31,2.997816990184393,12.094458245758466,403.5134878005645,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,whea,Wheat,total,Total,total,Total water stress,31,3.374968473628031,13.618659831431655,403.5134878005645,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.4412241440516758,1.781135220938197,403.5134878005645,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,240.35670323326272,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.484608503336041,15.579508054141575,240.35670323326272,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,240.35670323326272,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,3.2558694943167406,34.851900990834764,1069.7176937727395,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,4.648100582344007,49.800359770586226,1069.7176937727395,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,1.8761894784402702,20.16719973011382,1069.7176937727395,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,all4,All four crops,total,Total,dry,Drought stress,31,2.6588671146689453,34.851900990834764,1310.0743970060023,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,all4,All four crops,total,Total,total,Total water stress,31,4.984744183861981,65.3798678247278,1310.0743970060023,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.531931018113315,20.16719973011382,1310.0743970060023,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,125.86016879242749,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,maiz,Maize,Irr,Irrigated,total,Total water stress,31,8.433836839594118,10.610972824631313,125.86016879242749,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,125.86016879242749,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,3.2096986665460254,13.730034109339872,426.7277613768529,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,4.421327978382004,18.896303825939086,426.7277613768529,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.5631479461386337,6.669505717586141,426.7277613768529,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,maiz,Maize,total,Total,dry,Drought stress,31,2.4780362767846937,13.730034109339872,552.5879301692805,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,maiz,Maize,total,Total,total,Total water stress,31,5.334025818955605,29.5072766505704,552.5879301692805,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.2076335915032161,6.669505717586141,552.5879301692805,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,85.16930720235985,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.872300789238482,3.302732502292005,85.16930720235985,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,85.16930720235985,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.361289847153779,2.9688306488847127,122.73834327982857,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,9.267197055675082,11.496691138717889,122.73834327982857,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,8.83545663644904,10.980376626836792,122.73834327982857,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,rice,Rice,total,Total,dry,Drought stress,31,1.3939652836663372,2.9688306488847127,207.9076504821884,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,rice,Rice,total,Total,total,Total water stress,31,7.0565512451853465,14.799423641009893,207.9076504821884,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,rice,Rice,total,Total,wet,Waterlogging stress,31,5.2048883893011535,10.980376626836792,207.9076504821884,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.588868142755748,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,8.26670916269194,0.877914209775909,10.588868142755748,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.588868142755748,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,2.0902720702736812,2.876160164362228,138.01262526565665,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,2.819835799183455,3.885463626035966,138.01262526565665,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.0054224231004352,1.389730488335719,138.01262526565665,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,soyb,Soybean,total,Total,dry,Drought stress,31,1.9400713359163269,2.876160164362228,148.6014934084124,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,soyb,Soybean,total,Total,total,Total water stress,31,3.2107084862561504,4.763377835811874,148.6014934084124,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,soyb,Soybean,total,Total,wet,Waterlogging stress,31,0.9336533759019167,1.389730488335719,148.6014934084124,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,18.738359095719645,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.204793818252224,0.7878885174423467,18.738359095719645,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,18.738359095719645,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,4.000640543757672,15.276876068247951,382.23896385040115,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,4.0644730357772305,15.521901179893284,382.23896385040115,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.2944943784152082,1.1275868973551677,382.23896385040115,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,whea,Wheat,total,Total,dry,Drought stress,31,3.814451699763765,15.276876068247951,400.97732294612086,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,whea,Wheat,total,Total,total,Total water stress,31,4.071436694686127,16.30978969733563,400.97732294612086,31
ssp585,future_2070_2100,2070,2100,GFDL-ESM4,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.28074282076482987,1.1275868973551677,400.97732294612086,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,245.24095485362093,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.837836986849764,16.74673421971103,245.24095485362093,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,245.24095485362093,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,4.458238354376032,47.865643936620266,1074.6929569258612,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,6.012133150941508,64.66219832522036,1074.6929569258612,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,2.1383196230537025,23.102699533549117,1074.6929569258612,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,all4,All four crops,total,Total,dry,Drought stress,31,3.63048000595543,47.865643936620266,1319.9339117794823,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,all4,All four crops,total,Total,total,Total water stress,31,6.165115748807135,81.40893254493139,1319.9339117794823,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.740960781180319,23.102699533549117,1319.9339117794823,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,127.67077357522682,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,maiz,Maize,Irr,Irrigated,total,Total water stress,31,9.070998368131077,11.571838605536838,127.67077357522682,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,127.67077357522682,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,4.144288619484145,17.712702729021725,427.2213624254019,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,5.373233351371562,22.959472265648902,427.2213624254019,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.6833570985476323,7.194008477851044,427.2213624254019,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,maiz,Maize,total,Total,dry,Drought stress,31,3.1912428749387014,17.712702729021725,554.8921360006289,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,maiz,Maize,total,Total,total,Total water stress,31,6.2232638589370675,34.53131087118574,554.8921360006289,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.296383358607799,7.194008477851044,554.8921360006289,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,87.45772127032853,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.77780765744095,3.300837494521912,87.45772127032853,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,87.45772127032853,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.6276984361762397,3.3232921289029775,126.9041745699744,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,10.706630858491089,13.735918702845057,126.9041745699744,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,10.322843327848785,13.26297660312152,126.9041745699744,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,rice,Rice,total,Total,dry,Drought stress,31,1.544029841261477,3.3232921289029775,214.3618958403029,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,rice,Rice,total,Total,total,Total water stress,31,7.878475634390492,17.036756197366966,214.3618958403029,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,rice,Rice,total,Total,wet,Waterlogging stress,31,6.0967189336373595,13.26297660312152,214.3618958403029,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.872524152096231,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,9.08049471181705,0.9890976211247212,10.872524152096231,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.872524152096231,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,2.5996861658565114,3.5848020308332695,137.86930128880584,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,3.2553612350843766,4.488529279336491,137.86930128880584,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,0.9980285463174778,1.3790914128866725,137.86930128880584,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,soyb,Soybean,total,Total,dry,Drought stress,31,2.409245469127103,3.5848020308332695,148.7418254409021,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,soyb,Soybean,total,Total,total,Total water stress,31,3.6849516859072944,5.477626900461212,148.7418254409021,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,soyb,Soybean,total,Total,wet,Waterlogging stress,31,0.9251351903970229,1.3790914128866725,148.7418254409021,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,19.239935855969396,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.608790241685047,0.8849604985275592,19.239935855969396,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,19.239935855969396,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,6.079048491056716,23.2448470478623,382.69811864167906,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,6.139961618961609,23.478278077389906,382.69811864167906,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.3311268845118455,1.2666230396898799,382.69811864167906,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,whea,Wheat,total,Total,dry,Drought stress,31,5.78897936412806,23.2448470478623,401.9380544976486,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,whea,Wheat,total,Total,total,Total water stress,31,6.066920797800207,24.363238575917464,401.9380544976486,31
ssp585,future_2070_2100,2070,2100,IPSL-CM6A-LR,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.3153646834726415,1.2666230396898799,401.9380544976486,31
ssp585,future_2070_2100,2070,2100,MIROC6,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,240.9408666599082,31
ssp585,future_2070_2100,2070,2100,MIROC6,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.749760393828611,16.260273150712997,240.9408666599082,31
ssp585,future_2070_2100,2070,2100,MIROC6,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,240.9408666599082,31
ssp585,future_2070_2100,2070,2100,MIROC6,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,3.9392246596904146,42.20012080309432,1071.820544634818,31
ssp585,future_2070_2100,2070,2100,MIROC6,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,5.643545244263442,60.54135026095959,1071.820544634818,31
ssp585,future_2070_2100,2070,2100,MIROC6,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,2.188073859602784,23.54486805645048,1071.820544634818,31
ssp585,future_2070_2100,2070,2100,MIROC6,all4,All four crops,total,Total,dry,Drought stress,31,3.2164370096989883,42.20012080309432,1312.761411294726,31
ssp585,future_2070_2100,2070,2100,MIROC6,all4,All four crops,total,Total,total,Total water stress,31,5.846471809400302,76.80162341167258,1312.761411294726,31
ssp585,future_2070_2100,2070,2100,MIROC6,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.7864391522165863,23.54486805645048,1312.761411294726,31
ssp585,future_2070_2100,2070,2100,MIROC6,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,125.98313296685043,31
ssp585,future_2070_2100,2070,2100,MIROC6,maiz,Maize,Irr,Irrigated,total,Total water stress,31,8.895795714627797,11.205477322118048,125.98313296685043,31
ssp585,future_2070_2100,2070,2100,MIROC6,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,125.98313296685043,31
ssp585,future_2070_2100,2070,2100,MIROC6,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,3.347655995695918,14.284843546898564,426.4472103477402,31
ssp585,future_2070_2100,2070,2100,MIROC6,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,4.647851852858411,19.827011122682155,426.4472103477402,31
ssp585,future_2070_2100,2070,2100,MIROC6,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.6808495882721228,7.167389866572652,426.4472103477402,31
ssp585,future_2070_2100,2070,2100,MIROC6,maiz,Maize,total,Total,dry,Drought stress,31,2.584424500540553,14.284843546898564,552.4303433145907,31
ssp585,future_2070_2100,2070,2100,MIROC6,maiz,Maize,total,Total,total,Total water stress,31,5.615951900358132,31.0324884448002,552.4303433145907,31
ssp585,future_2070_2100,2070,2100,MIROC6,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.2979914179062884,7.167389866572652,552.4303433145907,31
ssp585,future_2070_2100,2070,2100,MIROC6,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,85.55473565073447,31
ssp585,future_2070_2100,2070,2100,MIROC6,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.7746840773130867,3.2309717130780897,85.55473565073447,31
ssp585,future_2070_2100,2070,2100,MIROC6,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,85.55473565073447,31
ssp585,future_2070_2100,2070,2100,MIROC6,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.2330556166290956,2.794366820317906,125.37371901281861,31
ssp585,future_2070_2100,2070,2100,MIROC6,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,11.294883026425891,14.209900130365764,125.37371901281861,31
ssp585,future_2070_2100,2070,2100,MIROC6,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,10.850240372236629,13.661923636136232,125.37371901281861,31
ssp585,future_2070_2100,2070,2100,MIROC6,rice,Rice,total,Total,dry,Drought stress,31,1.3180682507075334,2.794366820317906,210.92845466355305,31
ssp585,future_2070_2100,2070,2100,MIROC6,rice,Rice,total,Total,total,Total water stress,31,8.224934719825853,17.44087184344385,210.92845466355305,31
ssp585,future_2070_2100,2070,2100,MIROC6,rice,Rice,total,Total,wet,Waterlogging stress,31,6.417076270262251,13.661923636136232,210.92845466355305,31
ssp585,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.553006981069428,31
ssp585,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,8.440505703027986,0.8916217777028265,10.553006981069428,31
ssp585,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.553006981069428,31
ssp585,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,2.2966529377354807,3.1525211483312643,137.70453905205284,31
ssp585,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,3.0442293411563037,4.18297936330753,137.70453905205284,31
ssp585,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.0541328487115966,1.4543623221518838,137.70453905205284,31
ssp585,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,total,Total,dry,Drought stress,31,2.132947682832517,3.1525211483312643,148.25754603312225,31
ssp585,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,total,Total,total,Total water stress,31,3.4309109896231966,5.074601141010357,148.25754603312225,31
ssp585,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,total,Total,wet,Waterlogging stress,31,0.9790620898886863,1.4543623221518838,148.25754603312225,31
ssp585,future_2070_2100,2070,2100,MIROC6,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,18.849991061253863,31
ssp585,future_2070_2100,2070,2100,MIROC6,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.936023528273144,0.9322023378140329,18.849991061253863,31
ssp585,future_2070_2100,2070,2100,MIROC6,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,18.849991061253863,31
ssp585,future_2070_2100,2070,2100,MIROC6,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,5.748475866841851,21.96838928754659,382.29507622220626,31
ssp585,future_2070_2100,2070,2100,MIROC6,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,5.840905194872691,22.32145964460414,382.29507622220626,31
ssp585,future_2070_2100,2070,2100,MIROC6,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.3299818646725806,1.2611922315897106,382.29507622220626,31
ssp585,future_2070_2100,2070,2100,MIROC6,whea,Wheat,total,Total,dry,Drought stress,31,5.47874212034264,21.96838928754659,401.14506728346026,31
ssp585,future_2070_2100,2070,2100,MIROC6,whea,Wheat,total,Total,total,Total water stress,31,5.798763968565856,23.253661982418173,401.14506728346026,31
ssp585,future_2070_2100,2070,2100,MIROC6,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.31453538187377,1.2611922315897106,401.14506728346026,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,240.2251750213528,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.883463230635239,16.532775988970947,240.2251750213528,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,240.2251750213528,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,3.6961805508858268,39.67447685736323,1073.1765069394698,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,5.545220461405448,59.61358588498119,1073.1765069394698,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,2.3493441051898936,25.338780374494153,1073.1765069394698,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,total,Total,dry,Drought stress,31,3.020330358328581,39.67447685736323,1313.4016819608228,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,total,Total,total,Total water stress,31,5.7895367015328025,76.14636187395215,1313.4016819608228,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.9194815460506296,25.338780374494153,1313.4016819608228,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,125.48580163192825,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,Irr,Irrigated,total,Total water stress,31,9.212542005409698,11.55595265411354,125.48580163192825,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,125.48580163192825,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,3.478988172061078,14.856457245471466,427.84955779450337,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,4.999633503150032,21.361451021085305,427.84955779450337,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.9205263849131966,8.211804933532875,427.84955779450337,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,total,Total,dry,Drought stress,31,2.691095373897419,14.856457245471466,553.3353594264316,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,total,Total,total,Total water stress,31,5.955203255038681,32.91740367519885,553.3353594264316,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.4857219404779982,8.211804933532875,553.3353594264316,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,85.3895043335399,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.72752787131795,3.1895402959160615,85.3895043335399,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,85.3895043335399,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.12266509232926,2.7493223140543717,126.41470464358912,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,11.565715889953216,14.783368802252006,126.41470464358912,31
